transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,Year,Month
908,10/30/2022,14:47:00,64,Male,46,Beauty,4,300,81,1200,2022,Oct
1233,10/1/2023,16:20:00,79,Female,51,Beauty,2,300,117,600,2023,
1520,11/21/2022,15:28:00,88,Female,49,Electronics,4,25,10.5,100,2022,Nov
1805,10/10/2023,13:35:00,79,Female,30,Beauty,3,500,225,1500,2023,
1908,12/17/2023,12:34:00,93,Male,46,Beauty,4,300,87,1200,2023,
857,11/20/2023,12:09:00,62,Male,60,Electronics,2,25,12,50,2023,
1857,11/9/2022,12:15:00,109,Male,60,Electronics,2,25,7.5,50,2022,Nov
211,9/12/2022,14:02:00,54,Male,42,Beauty,3,500,235,1500,2022,Sep
650,10/8/2023,12:41:00,98,Male,55,Electronics,1,30,15,30,2023,
1211,11/22/2023,14:59:00,82,Male,42,Beauty,3,500,235,1500,2023,
1650,9/23/2022,16:24:00,89,Male,55,Electronics,1,30,10.8,30,2022,Sep
